"Event Time","Exit Event ID","POS Transaction ID","EPC","Site Code","Read Point","Last Read Time","Product Code","Color","Size","Manuf","Article","Ref Number","Style","att1","att2"
"2022-02-23T10:40:08Z","Event ID 6","POS Transaction ID 3","EPC 4","SiteCode11","READ POINT 2","2022-07-07T18:32:35Z","Product 1","Orange","XL","Nike","Article2","Ref6","Style8","check1","att3"
"2020-09-18T02:14:02Z","Event ID 7","POS Transaction ID 5","EPC 4","SiteCode14","READ POINT 5","2022-08-31T10:49:09Z","Product 2","Orange","XXL","Lee Cooper","Article3","Ref5","Style2","check1","att4"
"2022-08-24T15:20:24Z","Event ID 2","POS Transaction ID 4","EPC 2","SiteCode1","READ POINT 2","2022-10-24T23:43:05Z","Product 5","Black","L","Nike","Artical4","Ref1","Style8","check2","att2"
"2022-02-06T15:18:25Z","Event ID 1","POS Transaction ID 2","EPC 2","SiteCode11","READ POINT 4","2023-01-11T07:38:13Z","Product 4","Yellow","S","Zara","Article3","Ref4","Style7","check1","att3"
"2020-10-11T07:52:36Z","Event ID 4","POS Transaction ID 3","EPC 2","SiteCode15","READ POINT 1","2023-04-22T16:58:40Z","Product 4","Yellow","XL","Adidas","Article2","Ref4","Style2","check3","att2"
"2021-10-12T06:35:47Z","Event ID 3","POS Transaction ID 2","EPC 3","SiteCode12","READ POINT 5","2023-03-20T04:21:37Z","Product 2","Blue","M","Nike","Article2","Ref1","Style3","check2","atts"
"2022-12-21T04:51:12Z","Event ID 3","POS Transaction ID 5","EPC 4","SiteCode1","READ POINT 2","2023-03-02T21:01:15Z","Product 2","Pink","XXL","Madame","Article8","Ref8","Style7","check1","atts"
"2021-11-20T22:53:06Z","Event ID 8","POS Transaction ID 5","EPC 1","SiteCode12","READ POINT 2","2023-06-25T04:12:45Z","Product 5","Green","XXL","Adidas","Article6","Ref5","Style3","check3","att2"
"2022-01-19T14:36:57Z","Event ID 5","POS Transaction ID 4","EPC 3","SiteCode11","READ POINT 4","2022-06-27T06:58:54Z","Product 2","Black","XS","Zara","Artical4","Ref1","Style3","check1","att2"
"2021-09-11T22:15:02Z","Event ID 1","POS Transaction ID 1","EPC 4","SiteCode3","READ POINT 2","2022-10-09T10:50:36Z","Product 4","Pink","XXL","Adidas","Article3","Ref7","Style5","check2","att3"
"2020-06-26T01:10:46Z","Event ID 6","POS Transaction ID 1","EPC 5","SiteCode2","READ POINT 2","2023-02-20T09:15:41Z","Product 5","Red","XXS","Madame","Article5","Ref5","Style1","check2","att3"
"2020-11-20T05:05:07Z","Event ID 2","POS Transaction ID 2","EPC 5","SiteCode1","READ POINT 5","2022-07-13T20:11:35Z","Product 3","Blue","XS","Nike","Article5","Ref4","Style6","check2","atts"
"2020-12-06T10:17:23Z","Event ID 3","POS Transaction ID 4","EPC 2","SiteCode13","READ POINT 1","2022-06-19T12:37:25Z","Product 5","Green","XXXL","Lee Cooper","Article7","Ref5","Style6","check3","atts"
"2020-08-09T14:58:12Z","Event ID 7","POS Transaction ID 4","EPC 5","SiteCode3","READ POINT 5","2023-05-06T10:29:10Z","Product 5","Black","XXL","Lee Cooper","Article8","Ref6","Style3","check1","atts"
"2021-06-04T09:54:00Z","Event ID 1","POS Transaction ID 1","EPC 1","SiteCode6","READ POINT 1","2022-09-08T06:16:33Z","Product 4","Blue","XXXL","Bata","Artical4","Ref4","Style5","check1","att3"
"2022-12-25T18:20:53Z","Event ID 6","POS Transaction ID 3","EPC 3","SiteCode4","READ POINT 1","2022-08-15T00:56:01Z","Product 5","Pink","S","Adidas","Artical4","Ref4","Style2","check2","att4"
"2021-01-29T11:37:43Z","Event ID 2","POS Transaction ID 3","EPC 5","SiteCode4","READ POINT 2","2023-02-28T18:33:49Z","Product 4","Green","S","Adidas","Article6","Ref3","Style5","check3","att4"
"2021-08-14T06:31:52Z","Event ID 5","POS Transaction ID 4","EPC 5","SiteCode15","READ POINT 4","2023-05-07T01:43:51Z","Product 2","Blue","L","Zara","Article5","Ref6","Style3","check1","att3"
"2021-02-08T08:58:39Z","Event ID 1","POS Transaction ID 5","EPC 3","SiteCode9","READ POINT 5","2022-06-14T09:19:29Z","Product 4","Blue","L","Adidas","Article6","Ref4","Style2","check3","atts"
"2021-09-12T09:33:42Z","Event ID 2","POS Transaction ID 2","EPC 4","SiteCode11","READ POINT 5","2022-07-01T14:07:10Z","Product 5","Red","XXL","Lee Cooper","Article7","Ref8","Style6","check1","att3"
"2021-12-09T17:15:14Z","Event ID 9","POS Transaction ID 2","EPC 5","SiteCode7","READ POINT 5","2022-08-24T04:09:58Z","Product 5","Blue","XXS","Nike","Article6","Ref3","Style2","check1","att2"
"2023-04-26T05:44:11Z","Event ID 3","POS Transaction ID 1","EPC 4","SiteCode8","READ POINT 1","2022-07-28T17:25:42Z","Product 3","Green","XXXL","Nike","Article7","Ref5","Style5","check2","att3"
"2021-09-11T06:58:52Z","Event ID 7","POS Transaction ID 6","EPC 2","SiteCode2","READ POINT 4","2022-08-16T12:39:26Z","Product 1","Green","XXL","Puma","Article8","Ref2","Style3","check3","atts"
"2023-03-08T03:32:10Z","Event ID 1","POS Transaction ID 3","EPC 3","SiteCode6","READ POINT 3","2023-05-08T08:16:31Z","Product 3","Blue","L","Lee Cooper","Article1","Ref4","Style6","check3","att2"
"2022-10-19T03:04:13Z","Event ID 4","POS Transaction ID 6","EPC 2","SiteCode6","READ POINT 1","2022-07-08T04:34:22Z","Product 3","Black","L","Zara","Article1","Ref4","Style6","check3","att4"
"2021-09-17T01:06:09Z","Event ID 7","POS Transaction ID 6","EPC 5","SiteCode6","READ POINT 4","2023-03-10T12:15:01Z","Product 3","Blue","XXL","Bata","Article1","Ref2","Style4","check3","att2"
"2023-01-06T19:40:22Z","Event ID 1","POS Transaction ID 6","EPC 2","SiteCode5","READ POINT 5","2023-04-07T15:02:42Z","Product 4","White","XS","Nike","Article3","Ref7","Style1","check3","att2"
"2021-10-02T03:54:59Z","Event ID 2","POS Transaction ID 3","EPC 5","SiteCode15","READ POINT 1","2023-02-14T07:48:30Z","Product 5","Red","XL","Puma","Article5","Ref6","Style5","check2","att4"
"2022-03-23T00:00:18Z","Event ID 8","POS Transaction ID 3","EPC 5","SiteCode8","READ POINT 5","2023-04-24T23:45:21Z","Product 5","Blue","M","Adidas","Article3","Ref3","Style3","check3","att3"
"2021-07-13T13:33:29Z","Event ID 9","POS Transaction ID 4","EPC 4","SiteCode8","READ POINT 1","2023-01-15T12:45:54Z","Product 1","Blue","XS","Adidas","Artical4","Ref2","Style5","check3","att4"
"2021-06-27T22:38:43Z","Event ID 7","POS Transaction ID 5","EPC 5","SiteCode6","READ POINT 2","2022-09-18T05:04:54Z","Product 4","Yellow","M","Madame","Article8","Ref4","Style5","check3","att4"
"2021-07-27T06:56:13Z","Event ID 9","POS Transaction ID 6","EPC 4","SiteCode12","READ POINT 5","2023-01-25T11:30:16Z","Product 3","Blue","XS","Nike","Article6","Ref4","Style8","check1","att4"
"2020-09-11T12:00:51Z","Event ID 7","POS Transaction ID 5","EPC 3","SiteCode14","READ POINT 2","2022-11-19T20:07:39Z","Product 2","Yellow","M","Madame","Article2","Ref8","Style1","check3","att2"
"2023-01-16T14:56:17Z","Event ID 1","POS Transaction ID 4","EPC 2","SiteCode7","READ POINT 5","2022-12-17T03:48:48Z","Product 1","Red","XXL","Adidas","Article6","Ref8","Style2","check1","att3"
"2022-07-15T08:29:51Z","Event ID 1","POS Transaction ID 1","EPC 3","SiteCode10","READ POINT 1","2022-08-28T04:55:27Z","Product 4","Yellow","XL","Lee Cooper","Artical4","Ref6","Style5","check3","atts"
"2020-09-10T19:07:01Z","Event ID 6","POS Transaction ID 3","EPC 4","SiteCode5","READ POINT 1","2023-02-09T14:40:49Z","Product 2","Orange","M","Puma","Article3","Ref1","Style3","check2","att2"
"2021-08-28T15:03:16Z","Event ID 6","POS Transaction ID 5","EPC 2","SiteCode10","READ POINT 2","2023-02-04T21:50:17Z","Product 1","Pink","XS","Nike","Article8","Ref8","Style5","check2","att2"
"2021-03-29T17:01:59Z","Event ID 5","POS Transaction ID 4","EPC 1","SiteCode11","READ POINT 5","2022-09-19T10:54:36Z","Product 1","White","XXL","Adidas","Artical4","Ref8","Style1","check2","atts"
"2023-02-26T18:23:00Z","Event ID 4","POS Transaction ID 1","EPC 3","SiteCode7","READ POINT 2","2023-06-06T21:28:12Z","Product 5","Black","XXL","Zara","Article8","Ref4","Style1","check2","att2"
"2022-06-23T13:18:24Z","Event ID 3","POS Transaction ID 6","EPC 4","SiteCode6","READ POINT 5","2022-06-29T11:10:03Z","Product 1","Orange","XXS","Zara","Article1","Ref2","Style7","check1","atts"
"2022-06-15T12:43:01Z","Event ID 7","POS Transaction ID 5","EPC 3","SiteCode7","READ POINT 1","2022-08-29T16:32:03Z","Product 3","White","M","Bata","Article5","Ref4","Style6","check1","att2"
"2023-01-08T17:20:19Z","Event ID 4","POS Transaction ID 6","EPC 4","SiteCode3","READ POINT 4","2023-03-25T14:58:42Z","Product 2","Black","XXXL","Madame","Article1","Ref1","Style2","check1","att4"
"2021-11-28T07:25:40Z","Event ID 6","POS Transaction ID 3","EPC 2","SiteCode1","READ POINT 3","2022-11-22T07:49:26Z","Product 2","Red","M","Lee Cooper","Article1","Ref1","Style1","check2","atts"
"2021-09-30T12:50:13Z","Event ID 1","POS Transaction ID 2","EPC 4","SiteCode4","READ POINT 3","2022-09-30T06:28:13Z","Product 4","Yellow","XXS","Bata","Article5","Ref3","Style5","check3","atts"
"2022-02-14T15:19:07Z","Event ID 8","POS Transaction ID 4","EPC 4","SiteCode5","READ POINT 4","2023-04-23T12:03:08Z","Product 5","Black","XXL","Adidas","Article5","Ref1","Style6","check2","att2"
"2022-05-11T10:37:41Z","Event ID 2","POS Transaction ID 3","EPC 1","SiteCode14","READ POINT 2","2023-04-30T08:39:32Z","Product 5","Green","XS","Nike","Article5","Ref2","Style8","check1","att4"
"2022-01-31T14:07:24Z","Event ID 6","POS Transaction ID 3","EPC 3","SiteCode7","READ POINT 1","2023-05-05T07:49:55Z","Product 3","White","XXL","Madame","Article3","Ref7","Style8","check3","att3"
"2022-02-21T03:08:12Z","Event ID 8","POS Transaction ID 2","EPC 2","SiteCode7","READ POINT 5","2023-03-11T17:49:08Z","Product 4","Green","XL","Bata","Article1","Ref8","Style5","check3","att2"
"2021-06-17T20:53:10Z","Event ID 7","POS Transaction ID 6","EPC 3","SiteCode15","READ POINT 3","2023-04-07T17:53:10Z","Product 4","Black","XXXL","Madame","Article7","Ref8","Style6","check3","att4"
"2022-06-23T23:43:37Z","Event ID 6","POS Transaction ID 6","EPC 1","SiteCode12","READ POINT 1","2022-07-27T00:30:14Z","Product 4","Pink","XS","Adidas","Article1","Ref6","Style7","check3","att3"
"2021-03-25T08:10:08Z","Event ID 9","POS Transaction ID 4","EPC 1","SiteCode9","READ POINT 2","2022-08-28T20:09:09Z","Product 5","Red","L","Bata","Article1","Ref4","Style8","check3","att4"
"2021-03-04T19:14:50Z","Event ID 6","POS Transaction ID 2","EPC 5","SiteCode13","READ POINT 1","2023-02-21T07:47:51Z","Product 3","Orange","XXXL","Adidas","Article6","Ref8","Style3","check1","att2"
"2022-06-03T20:01:41Z","Event ID 7","POS Transaction ID 4","EPC 5","SiteCode9","READ POINT 1","2022-06-28T11:44:48Z","Product 3","White","S","Zara","Artical4","Ref5","Style5","check1","att2"
"2022-11-18T22:02:10Z","Event ID 2","POS Transaction ID 3","EPC 3","SiteCode2","READ POINT 1","2022-11-06T18:54:07Z","Product 4","White","S","Adidas","Artical4","Ref3","Style2","check2","att4"
"2021-09-28T21:49:29Z","Event ID 1","POS Transaction ID 2","EPC 2","SiteCode12","READ POINT 5","2022-07-27T23:49:37Z","Product 4","Pink","S","Zara","Article8","Ref1","Style3","check1","att3"
"2022-02-16T08:20:36Z","Event ID 5","POS Transaction ID 2","EPC 2","SiteCode9","READ POINT 4","2022-11-03T19:06:37Z","Product 2","Yellow","M","Bata","Artical4","Ref5","Style7","check1","atts"
"2023-01-13T04:53:58Z","Event ID 7","POS Transaction ID 3","EPC 2","SiteCode8","READ POINT 1","2023-04-17T06:59:47Z","Product 5","White","S","Adidas","Article5","Ref8","Style6","check3","att3"
"2022-12-06T17:48:27Z","Event ID 9","POS Transaction ID 6","EPC 3","SiteCode7","READ POINT 5","2022-10-31T16:46:47Z","Product 3","White","M","Adidas","Article1","Ref7","Style1","check3","atts"
"2022-02-11T17:05:47Z","Event ID 3","POS Transaction ID 5","EPC 5","SiteCode12","READ POINT 1","2023-04-23T08:50:19Z","Product 3","Orange","XXS","Puma","Article8","Ref5","Style4","check1","atts"
"2022-12-12T23:44:03Z","Event ID 2","POS Transaction ID 3","EPC 2","SiteCode5","READ POINT 2","2023-01-31T22:48:09Z","Product 1","Pink","XS","Madame","Article8","Ref1","Style5","check3","att2"
"2023-04-18T11:40:37Z","Event ID 3","POS Transaction ID 1","EPC 2","SiteCode2","READ POINT 4","2022-08-01T17:53:20Z","Product 2","Yellow","XL","Zara","Article8","Ref4","Style3","check1","att4"
"2023-01-11T01:19:16Z","Event ID 8","POS Transaction ID 3","EPC 1","SiteCode10","READ POINT 1","2023-04-27T07:08:07Z","Product 2","White","XXS","Bata","Article3","Ref6","Style6","check3","atts"
"2021-01-25T06:04:15Z","Event ID 1","POS Transaction ID 6","EPC 5","SiteCode1","READ POINT 1","2022-09-13T04:04:03Z","Product 1","Yellow","M","Bata","Article5","Ref7","Style2","check2","att4"
"2021-11-27T16:36:54Z","Event ID 8","POS Transaction ID 4","EPC 3","SiteCode3","READ POINT 5","2022-07-20T03:18:35Z","Product 1","Yellow","XXL","Puma","Article7","Ref7","Style5","check3","att4"
"2022-07-09T17:54:04Z","Event ID 3","POS Transaction ID 6","EPC 1","SiteCode4","READ POINT 5","2023-03-05T10:02:54Z","Product 1","Black","XXL","Madame","Article1","Ref1","Style5","check2","att4"
"2023-05-19T02:01:31Z","Event ID 2","POS Transaction ID 3","EPC 4","SiteCode7","READ POINT 3","2022-09-02T07:52:41Z","Product 1","Orange","XXS","Bata","Article7","Ref2","Style3","check2","att3"
"2021-11-08T21:12:49Z","Event ID 7","POS Transaction ID 2","EPC 5","SiteCode3","READ POINT 2","2022-07-26T10:39:13Z","Product 3","White","XS","Zara","Article1","Ref3","Style8","check3","att4"
"2020-10-17T15:03:01Z","Event ID 7","POS Transaction ID 1","EPC 2","SiteCode2","READ POINT 5","2023-03-05T10:17:37Z","Product 4","Black","XL","Adidas","Article2","Ref8","Style1","check3","atts"
"2021-09-09T09:13:05Z","Event ID 3","POS Transaction ID 5","EPC 3","SiteCode6","READ POINT 4","2022-11-27T23:47:32Z","Product 5","Green","XXL","Puma","Article6","Ref1","Style8","check1","att4"
"2021-10-08T12:19:15Z","Event ID 7","POS Transaction ID 4","EPC 2","SiteCode15","READ POINT 3","2022-08-04T06:16:23Z","Product 2","Blue","XS","Bata","Artical4","Ref7","Style5","check3","att4"
"2022-05-02T21:40:52Z","Event ID 2","POS Transaction ID 6","EPC 5","SiteCode13","READ POINT 4","2023-05-03T09:38:43Z","Product 3","Yellow","XXL","Bata","Article2","Ref3","Style4","check1","att3"
"2020-10-08T18:47:18Z","Event ID 9","POS Transaction ID 3","EPC 4","SiteCode7","READ POINT 3","2023-04-16T15:59:47Z","Product 4","Black","XS","Zara","Article7","Ref6","Style5","check2","att2"
"2021-11-02T21:47:54Z","Event ID 3","POS Transaction ID 1","EPC 4","SiteCode13","READ POINT 5","2023-06-19T02:51:05Z","Product 5","Red","M","Madame","Article1","Ref7","Style5","check1","att3"
"2021-11-22T04:58:28Z","Event ID 4","POS Transaction ID 3","EPC 3","SiteCode11","READ POINT 2","2022-07-03T22:57:37Z","Product 4","Black","M","Adidas","Article8","Ref8","Style3","check1","atts"
"2022-02-19T08:08:54Z","Event ID 3","POS Transaction ID 4","EPC 1","SiteCode12","READ POINT 1","2022-08-27T15:46:15Z","Product 4","White","S","Zara","Artical4","Ref7","Style1","check1","atts"
"2023-02-25T01:59:28Z","Event ID 7","POS Transaction ID 3","EPC 2","SiteCode12","READ POINT 4","2022-12-29T21:05:21Z","Product 5","Blue","XXS","Nike","Article1","Ref4","Style4","check1","atts"
"2022-07-23T20:02:15Z","Event ID 3","POS Transaction ID 6","EPC 1","SiteCode10","READ POINT 4","2022-07-26T06:52:50Z","Product 2","Black","XXL","Madame","Article5","Ref4","Style2","check1","atts"
"2022-06-25T13:36:04Z","Event ID 4","POS Transaction ID 5","EPC 5","SiteCode6","READ POINT 2","2023-01-26T06:55:12Z","Product 3","Orange","S","Puma","Article5","Ref8","Style6","check3","att4"
"2023-04-09T14:27:20Z","Event ID 1","POS Transaction ID 4","EPC 5","SiteCode5","READ POINT 3","2022-08-05T06:25:40Z","Product 4","White","XL","Nike","Article8","Ref5","Style6","check3","att3"
"2020-12-01T09:54:31Z","Event ID 1","POS Transaction ID 3","EPC 1","SiteCode12","READ POINT 2","2023-02-05T14:56:47Z","Product 5","Blue","S","Puma","Artical4","Ref7","Style5","check3","att4"
"2021-11-22T14:33:21Z","Event ID 1","POS Transaction ID 4","EPC 5","SiteCode12","READ POINT 5","2022-11-29T02:11:09Z","Product 1","Pink","XXXL","Madame","Article5","Ref5","Style3","check3","att4"
"2020-10-02T05:05:24Z","Event ID 9","POS Transaction ID 5","EPC 2","SiteCode2","READ POINT 5","2023-02-04T11:08:48Z","Product 4","White","XXS","Bata","Article1","Ref5","Style1","check3","att3"
"2023-01-16T00:25:17Z","Event ID 1","POS Transaction ID 4","EPC 1","SiteCode5","READ POINT 4","2023-03-24T18:51:29Z","Product 2","Blue","S","Zara","Article8","Ref7","Style8","check2","att3"
"2022-01-27T22:39:51Z","Event ID 6","POS Transaction ID 3","EPC 3","SiteCode10","READ POINT 2","2023-04-04T08:15:10Z","Product 1","White","L","Puma","Article1","Ref5","Style6","check3","att3"
"2023-05-05T10:06:41Z","Event ID 1","POS Transaction ID 2","EPC 5","SiteCode9","READ POINT 2","2022-09-06T19:08:12Z","Product 3","Green","XXL","Zara","Article8","Ref5","Style6","check1","atts"
"2023-05-07T17:27:09Z","Event ID 3","POS Transaction ID 2","EPC 3","SiteCode13","READ POINT 1","2023-02-03T04:49:15Z","Product 4","Orange","XS","Nike","Article3","Ref8","Style3","check3","atts"
"2020-11-30T15:40:07Z","Event ID 7","POS Transaction ID 3","EPC 1","SiteCode8","READ POINT 2","2023-02-28T19:09:52Z","Product 5","Red","S","Nike","Article2","Ref1","Style7","check1","atts"
"2022-11-18T09:50:46Z","Event ID 7","POS Transaction ID 5","EPC 1","SiteCode8","READ POINT 4","2022-11-30T02:28:10Z","Product 3","Orange","XL","Puma","Article7","Ref2","Style2","check3","atts"
"2020-08-03T12:57:21Z","Event ID 5","POS Transaction ID 6","EPC 5","SiteCode13","READ POINT 2","2023-05-11T07:02:04Z","Product 3","Black","XXXL","Lee Cooper","Article5","Ref5","Style4","check1","att4"
"2021-09-04T00:27:55Z","Event ID 3","POS Transaction ID 4","EPC 1","SiteCode13","READ POINT 1","2022-09-11T21:28:07Z","Product 1","Blue","S","Puma","Article8","Ref4","Style2","check3","att4"
"2022-02-10T16:51:16Z","Event ID 5","POS Transaction ID 2","EPC 1","SiteCode8","READ POINT 3","2022-10-29T10:20:03Z","Product 3","Red","M","Adidas","Article1","Ref3","Style5","check1","att4"
"2022-07-13T05:30:24Z","Event ID 3","POS Transaction ID 4","EPC 5","SiteCode4","READ POINT 3","2022-09-16T08:52:06Z","Product 3","Red","XXS","Lee Cooper","Article8","Ref1","Style2","check3","att3"
"2023-05-20T20:43:23Z","Event ID 6","POS Transaction ID 1","EPC 2","SiteCode14","READ POINT 4","2022-11-20T12:08:46Z","Product 4","Pink","S","Nike","Article7","Ref6","Style6","check2","atts"
"2022-04-20T22:21:37Z","Event ID 9","POS Transaction ID 4","EPC 5","SiteCode12","READ POINT 3","2022-07-16T04:51:50Z","Product 5","Yellow","XXL","Lee Cooper","Article2","Ref6","Style4","check1","att3"
"2020-11-10T00:18:21Z","Event ID 4","POS Transaction ID 1","EPC 1","SiteCode8","READ POINT 1","2022-12-25T09:42:30Z","Product 4","Red","M","Puma","Article3","Ref1","Style3","check3","att3"
"2022-06-20T13:54:57Z","Event ID 2","POS Transaction ID 5","EPC 4","SiteCode4","READ POINT 5","2022-09-09T00:50:10Z","Product 3","White","XXL","Puma","Article1","Ref6","Style3","check3","att4"
"2022-07-27T01:53:22Z","Event ID 1","POS Transaction ID 3","EPC 4","SiteCode12","READ POINT 2","2022-12-22T19:28:04Z","Product 1","Yellow","XXL","Nike","Article8","Ref4","Style3","check3","atts"
"2022-05-28T15:16:16Z","Event ID 5","POS Transaction ID 2","EPC 4","SiteCode12","READ POINT 3","2022-10-11T09:00:39Z","Product 4","Green","XXXL","Bata","Article3","Ref2","Style2","check2","att4"
"2022-01-09T22:51:48Z","Event ID 5","POS Transaction ID 2","EPC 5","SiteCode2","READ POINT 2","2023-06-22T10:38:58Z","Product 3","Pink","XXS","Bata","Article1","Ref7","Style6","check2","att3"
"2021-10-18T08:30:43Z","Event ID 6","POS Transaction ID 2","EPC 1","SiteCode14","READ POINT 3","2022-12-27T08:44:57Z","Product 2","Yellow","XXXL","Puma","Article5","Ref2","Style2","check2","att2"
"2020-11-19T16:50:47Z","Event ID 7","POS Transaction ID 2","EPC 5","SiteCode15","READ POINT 4","2023-06-23T00:41:13Z","Product 4","Yellow","L","Puma","Article6","Ref1","Style3","check1","atts"
"2023-04-27T02:46:59Z","Event ID 3","POS Transaction ID 6","EPC 4","SiteCode12","READ POINT 1","2023-06-12T20:24:43Z","Product 3","Green","XXS","Zara","Article1","Ref3","Style2","check2","att4"
"2022-01-08T20:13:50Z","Event ID 6","POS Transaction ID 6","EPC 5","SiteCode12","READ POINT 5","2023-04-14T05:11:21Z","Product 2","Pink","L","Adidas","Article8","Ref7","Style8","check3","att3"
"2020-10-06T22:08:07Z","Event ID 8","POS Transaction ID 2","EPC 1","SiteCode8","READ POINT 5","2022-06-26T16:20:59Z","Product 1","White","XXL","Nike","Article2","Ref4","Style8","check3","att3"
"2022-09-24T02:55:23Z","Event ID 6","POS Transaction ID 2","EPC 4","SiteCode14","READ POINT 2","2023-03-03T16:03:11Z","Product 3","White","XXXL","Lee Cooper","Article3","Ref2","Style3","check1","atts"
"2020-08-02T02:03:17Z","Event ID 1","POS Transaction ID 4","EPC 1","SiteCode2","READ POINT 3","2023-06-11T10:52:20Z","Product 1","Red","S","Bata","Article3","Ref2","Style4","check3","att3"
"2022-08-04T04:51:57Z","Event ID 8","POS Transaction ID 5","EPC 5","SiteCode13","READ POINT 4","2023-04-12T20:53:20Z","Product 1","Orange","XL","Nike","Article8","Ref7","Style6","check3","att4"
"2022-04-06T23:35:16Z","Event ID 3","POS Transaction ID 2","EPC 3","SiteCode14","READ POINT 4","2022-12-04T05:58:28Z","Product 2","Yellow","S","Zara","Article3","Ref8","Style7","check3","att3"
"2022-05-01T15:22:14Z","Event ID 8","POS Transaction ID 2","EPC 3","SiteCode4","READ POINT 1","2022-12-02T05:31:52Z","Product 3","Blue","L","Lee Cooper","Artical4","Ref4","Style8","check2","atts"
"2022-03-09T02:29:28Z","Event ID 4","POS Transaction ID 3","EPC 3","SiteCode5","READ POINT 5","2023-04-14T14:52:31Z","Product 4","Pink","XXL","Puma","Article7","Ref2","Style8","check1","att4"
"2022-08-19T01:16:43Z","Event ID 7","POS Transaction ID 3","EPC 1","SiteCode13","READ POINT 5","2023-02-28T00:19:16Z","Product 3","Blue","S","Lee Cooper","Article8","Ref7","Style3","check3","atts"
"2022-12-31T10:34:24Z","Event ID 7","POS Transaction ID 6","EPC 3","SiteCode9","READ POINT 3","2022-09-21T00:52:43Z","Product 3","Black","XL","Nike","Article2","Ref6","Style1","check3","atts"
"2021-03-14T10:30:30Z","Event ID 1","POS Transaction ID 6","EPC 1","SiteCode14","READ POINT 3","2022-10-31T01:26:06Z","Product 3","Red","L","Zara","Article2","Ref3","Style8","check2","att3"
"2020-08-18T23:43:12Z","Event ID 6","POS Transaction ID 3","EPC 3","SiteCode8","READ POINT 3","2022-07-17T22:35:00Z","Product 1","Blue","S","Madame","Article5","Ref4","Style3","check1","att4"
"2022-09-02T20:57:09Z","Event ID 4","POS Transaction ID 2","EPC 4","SiteCode9","READ POINT 5","2023-02-22T16:35:33Z","Product 5","Pink","L","Adidas","Article2","Ref5","Style7","check3","atts"
"2021-06-27T13:27:02Z","Event ID 3","POS Transaction ID 6","EPC 4","SiteCode2","READ POINT 3","2023-06-25T22:15:20Z","Product 2","Black","M","Puma","Article1","Ref5","Style2","check1","att2"
"2022-12-31T04:42:36Z","Event ID 9","POS Transaction ID 4","EPC 3","SiteCode12","READ POINT 4","2022-06-26T06:56:29Z","Product 4","Orange","XXL","Puma","Article3","Ref2","Style7","check2","att3"
"2020-06-03T08:27:31Z","Event ID 3","POS Transaction ID 2","EPC 4","SiteCode6","READ POINT 1","2022-07-19T19:43:41Z","Product 3","White","M","Lee Cooper","Article7","Ref2","Style6","check1","atts"
"2021-03-14T06:46:47Z","Event ID 7","POS Transaction ID 1","EPC 5","SiteCode4","READ POINT 2","2023-01-14T22:11:51Z","Product 1","Black","XXL","Nike","Artical4","Ref6","Style3","check3","atts"
"2023-03-21T14:48:12Z","Event ID 4","POS Transaction ID 4","EPC 4","SiteCode15","READ POINT 3","2022-11-25T05:32:17Z","Product 4","White","XXL","Puma","Article5","Ref3","Style5","check1","att3"
"2022-10-23T16:16:19Z","Event ID 1","POS Transaction ID 6","EPC 2","SiteCode4","READ POINT 5","2022-06-05T20:50:45Z","Product 4","Blue","XXS","Puma","Article3","Ref8","Style6","check3","att2"
"2021-04-22T10:59:30Z","Event ID 9","POS Transaction ID 5","EPC 2","SiteCode9","READ POINT 2","2022-08-08T15:24:44Z","Product 3","Black","L","Madame","Artical4","Ref3","Style3","check3","att4"
"2020-10-24T06:43:30Z","Event ID 5","POS Transaction ID 5","EPC 1","SiteCode8","READ POINT 4","2023-01-21T01:14:45Z","Product 1","Pink","M","Adidas","Article5","Ref8","Style1","check1","att3"
"2021-03-21T21:09:26Z","Event ID 7","POS Transaction ID 6","EPC 2","SiteCode9","READ POINT 2","2023-01-02T02:19:02Z","Product 3","Red","XS","Puma","Article3","Ref7","Style7","check3","atts"
"2020-06-29T08:17:19Z","Event ID 4","POS Transaction ID 3","EPC 4","SiteCode1","READ POINT 3","2022-09-01T09:22:14Z","Product 5","Blue","XXL","Lee Cooper","Article5","Ref5","Style8","check1","atts"
"2022-03-05T07:57:02Z","Event ID 6","POS Transaction ID 3","EPC 3","SiteCode1","READ POINT 5","2022-07-28T02:36:01Z","Product 1","Orange","XS","Bata","Article3","Ref4","Style2","check3","atts"
"2021-01-01T05:10:12Z","Event ID 9","POS Transaction ID 3","EPC 5","SiteCode9","READ POINT 2","2023-05-02T07:06:54Z","Product 4","Green","L","Madame","Article6","Ref5","Style2","check2","att3"
"2020-11-07T07:19:31Z","Event ID 7","POS Transaction ID 1","EPC 1","SiteCode7","READ POINT 1","2023-03-20T17:40:04Z","Product 4","Yellow","L","Madame","Article2","Ref4","Style4","check1","att3"
"2023-04-12T14:55:13Z","Event ID 2","POS Transaction ID 1","EPC 5","SiteCode11","READ POINT 5","2023-01-25T19:54:42Z","Product 3","White","XL","Adidas","Article1","Ref4","Style6","check2","att2"
"2022-02-21T02:22:26Z","Event ID 2","POS Transaction ID 4","EPC 4","SiteCode1","READ POINT 1","2023-04-02T09:06:19Z","Product 2","Orange","XXL","Puma","Article6","Ref4","Style2","check3","att4"
